PORT_VAL,loss,log return
1.626819883,-0.010042735,0.006154254
1.636862617,-0.012391383,0.007541693
1.649254001,0.005368828,-0.003260617
1.643885173,0.009525561,-0.005811395
1.634359611,-0.004527366,0.002766286
1.638886977,0.003969032,-0.002424722
1.634917945,0.006815969,-0.004177712
1.628101976,0.001641656,-0.001008834
1.62646032,-0.0094301,0.005781185
1.635890419,-0.000513603,0.00031391
1.636404022,-0.010505465,0.006399329
1.646909487,0.001736535,-0.001054977
1.645172953,0.010955928,-0.006681712
1.634217024,0.011290374,-0.006932712
1.62292665,-0.01694064,0.010384224
1.63986729,0.022608087,-0.013882451
1.617259203,-0.028551449,0.017500194
1.645810652,0.005062264,-0.003080589
1.640748388,0.00529886,-0.003234765
1.635449528,0.017421157,-0.010709354
1.618028371,-0.000872352,0.000538999
1.618900723,-0.015485638,0.009520067
1.634386361,0.002072493,-0.00126886
1.632313868,0.020222324,-0.012466128
1.612091544,-0.024985939,0.015380198
1.637077483,0.027265149,-0.01679502
1.609812333,0.017477953,-0.010916506
1.592334381,0.022160164,-0.014014525
1.570174216,-0.004379479,0.002785285
1.574553695,0.01509456,-0.009632811
1.559459135,-0.00126611,0.000811561
1.560725245,-0.015294546,0.009751935
1.576019792,-0.017196921,0.010852513
1.593216713,-0.027396437,0.017049503
1.620613149,0.013742641,-0.008516061
1.606870508,-0.020711097,0.012806732
1.627581605,-0.014795864,0.009049633
1.64237747,-0.001255528,0.000764166
1.643632998,-0.018844068,0.011399664
1.662477066,0.002560892,-0.001541595
1.659916174,-0.005309963,0.003193829
1.665226137,-0.023785413,0.014182544
1.68901155,-0.001593946,0.00094327
1.690605496,-0.001033917,0.000611379
1.691639413,-0.010210459,0.006017694
1.701849872,-0.007617747,0.004466169
1.709467619,0.001433023,-0.000838638
1.708034596,-0.00846511,0.004943812
1.716499705,0.000378154,-0.00022033
1.716121551,-0.001082795,0.000630756
1.717204346,-0.008429347,0.004896753
1.725633693,0.001161172,-0.000673122
1.724472521,0.000459592,-0.000266547
1.724012929,-0.005063253,0.002932595
1.729076182,-0.002608332,0.001507375
1.731684513,-0.006105208,0.003519389
1.737789721,-0.011518367,0.006606301
1.749308088,-0.001734218,0.000990882
1.751042306,0.002640907,-0.00150933
1.748401399,-0.005674779,0.00324044
1.754076178,-0.007028672,0.003999044
1.76110485,0.009494559,-0.005405837
1.751610291,-0.007791981,0.004438602
1.759402272,-0.004843045,0.002748883
1.764245317,-0.002935717,0.001662624
1.767181034,0.000118301,-6.69458E-05
1.767062733,0.014412335,-0.00818954
1.752650397,0.005159794,-0.002948337
1.747490604,0.023297621,-0.013421713
1.724192983,-0.007530408,0.004357987
1.731723391,0.022352144,-0.012991481
1.709371247,0.010572444,-0.006204196
1.698798803,0.019402778,-0.011487195
1.679396025,-0.028428903,0.016786369
1.707824928,-0.03493877,0.020251597
1.742763699,-0.003212801,0.001841812
1.7459765,-0.015430806,0.008799097
1.761407306,-0.00639787,0.003625669
1.767805176,0.002105237,-0.001191586
1.76569994,-0.00539472,0.003050629
1.77109466,0.003232646,-0.001826893
1.767862014,0.009920772,-0.005627539
1.757941242,0.015322648,-0.008754455
1.742618594,0.002947991,-0.001693134
1.739670603,0.03053749,-0.017709496
1.709133113,0.014690368,-0.008632367
1.694442745,-0.027100649,0.015867288
1.721543394,-0.035540549,0.020434374
1.757083942,0.016565349,-0.009472473
1.740518594,0.008788761,-0.005062299
1.731729833,0.005593485,-0.003235226
1.726136348,0.014905479,-0.008672668
1.711230869,0.009112615,-0.005339411
1.702118254,-0.018733039,0.010945599
1.720851293,-0.001579389,0.000917375
1.722430683,-0.004691277,0.002719935
1.72712196,-0.030159578,0.017311618
1.757281538,0.007771311,-0.004432156
1.749510227,-0.004212576,0.002404966
1.753722803,0.052954049,-0.030660487
1.700768755,0.019558049,-0.011566165
1.681210706,-0.021794501,0.012880267
1.703005207,0.037548532,-0.022295094
1.665456675,-0.01854482,0.011073438
1.684001495,-0.027081306,0.015953584
1.711082801,0.000766989,-0.000448349
1.710315812,-0.016720335,0.00972869
1.727036146,0.00972008,-0.005644083
1.717316066,0.006036622,-0.003521342
1.711279444,-0.019493762,0.011326945
1.730773206,0.006451943,-0.003734746
1.724321262,-0.022681081,0.013067871
1.747002343,-0.008179888,0.004671315
1.755182232,-0.000685922,0.000390722
1.755868154,-0.004032013,0.002293675
1.759900166,0.01014769,-0.005782748
1.749752476,-0.014546274,0.008278967
1.764298749,0.000820288,-0.000465045
1.763478461,-0.014389311,0.008126508
1.777867772,0.002658954,-0.001496706
1.775208818,0.002484332,-0.001400439
1.772724485,0.007259043,-0.004103258
1.765465442,-0.013209075,0.007454071
1.778674517,0.011531088,-0.006504073
1.767143428,0.009175627,-0.005205877
1.757967801,-0.008699045,0.00493615
1.766666846,0.024981284,-0.014241275
1.741685563,-0.010481245,0.005999839
1.752166807,0.020613356,-0.011834243
1.731553452,0.005438295,-0.003145645
1.726115157,-0.017097739,0.009856593
1.743212896,0.009749357,-0.00560845
1.733463539,-0.021256369,0.012187795
1.754719908,0.007397514,-0.004224692
1.747322394,-0.018621446,0.010600745
1.76594384,0.005734646,-0.003252639
1.760209194,-0.028907393,0.016289309
1.789116587,0.006113564,-0.003422937
1.783003023,0.010259259,-0.005770539
1.772743764,0.035717588,-0.020353939
1.737026175,0.005114972,-0.002949016
1.731911203,-0.006635641,0.003824077
1.738546844,-0.016046261,0.009187364
1.754593105,0.019698252,-0.011290173
1.734894853,0.007342056,-0.004240969
1.727552797,-0.005390919,0.003115694
1.732943716,-0.018539308,0.010641339
1.751483024,0.005961956,-0.003409754
1.745521068,-0.007640559,0.004367685
1.753161627,-0.004732355,0.002695689
1.757893982,-0.008516524,0.004833033
1.766410506,0.009516665,-0.005402138
1.756893841,-0.001832754,0.001042635
1.758726595,-0.009420344,0.00534205
1.76814694,0.003294756,-0.001865133
1.764852184,0.021650028,-0.012343197
1.743202156,-0.016562182,0.00945616
1.759764338,-0.000461232,0.000262064
1.76022557,-0.008045774,0.004560462
1.768271344,-0.001969604,0.001113239
1.770240948,-0.017622637,0.009905713
1.787863585,0.003589318,-0.00200962
1.784274267,-0.006298202,0.003523625
1.790572469,0.008335742,-0.00466622
1.782236727,0.014039724,-0.007908779
1.768197003,-0.020723923,0.011652218
1.788920925,-0.001140222,0.000637177
1.790061148,0.021025311,-0.011815107
1.769035837,0.005234002,-0.00296306
1.763801835,-0.011308823,0.006391151
1.775110658,-0.012060619,0.006771314
1.787171276,0.01005349,-0.005641246
1.777117786,-0.000704227,0.000396196
1.777822014,0.003276197,-0.001844515
1.774545817,-0.019392284,0.010868747
1.793938101,-0.007322792,0.004073656
1.801260892,-0.001501511,0.000833242
1.802762403,0.013504709,-0.007519319
1.789257694,0.002208656,-0.00123516
1.787049039,-0.002189934,0.001224697
1.789238973,0.007429117,-0.004160754
1.781809856,0.016174385,-0.009118955
1.76563547,-0.018802039,0.010592579
1.784437509,0.002130652,-0.001194732
1.782306858,0.014196307,-0.007997022
1.768110551,-0.006035198,0.003407548
1.774145749,0.00413812,-0.002335182
1.770007629,-0.004421322,0.002494796
1.774428951,0.011129985,-0.006292186
1.763298966,0.006910649,-0.003926859
1.756388317,0.012100893,-0.006913489
1.744287424,-0.001989657,0.00114002
1.746277081,-0.01948158,0.011094295
1.765758661,-0.004288232,0.002425605
1.770046893,0.013106698,-0.007432269
1.756940196,0.010248613,-0.005850296
1.746691583,-0.010795575,0.006161563
1.757487158,-0.006583885,0.003739193
1.764071043,-0.016148946,0.009112716
1.780219989,0.005082763,-0.002859215
1.775137227,-0.006965575,0.003916286
1.782102802,0.003921186,-0.002202738
1.778181616,0.012797021,-0.007222711
1.765384595,0.007100165,-0.00402999
1.758284429,-0.005148664,0.002923953
1.763433093,0.033297605,-0.019062808
1.730135488,-0.000558316,0.000322649
1.730693804,-0.014162724,0.008149962
1.744856528,0.000576212,-0.000330289
1.744280316,0.004043395,-0.002320779
1.740236921,-0.010953576,0.006274575
1.751190497,0.024789754,-0.014257095
1.726400743,0.000516148,-0.000299018
1.725884594,-0.017725808,0.01021818
1.743610402,-0.023667563,0.013482583
1.767277966,-0.00424911,0.002401439
1.771527076,0.001294449,-0.000730964
1.770232627,-0.012382109,0.006970274
1.782614736,0.004251437,-0.002387793
1.778363299,0.004712097,-0.002653198
1.773651202,0.004196912,-0.00236906
1.76945429,0.011998427,-0.006803957
1.757455863,0.007315267,-0.004171106
1.750140596,0.014834807,-0.00851248
1.735305789,0.011877613,-0.006868212
1.723428177,-0.020481214,0.011813936
1.74390939,-0.014361673,0.008201607
1.758271063,0.002405747,-0.001369183
1.755865317,0.000729135,-0.000415343
1.755136182,0.002525757,-0.001440102
1.752610425,0.001638504,-0.00093533
1.750971922,-0.007858674,0.004478136
1.758830595,0.01209092,-0.006898146
1.746739676,-0.015971619,0.009102124
1.762711294,-0.025750731,0.014502915
1.788462026,0.015957913,-0.008962747
1.772504112,-0.001608433,0.000907024
1.774112546,0.003564331,-0.002011099
1.770548214,-0.007120396,0.004013512
1.77766861,-0.00152925,0.000859886
1.77919786,0.003610954,-0.002031603
1.775586906,0.01599942,-0.009051621
1.759587485,0.032534276,-0.018662789
1.727053209,0.057631589,-0.033939378
1.66942162,0.060491965,-0.036908084
1.608929655,0.019912915,-0.012453725
1.589016739,-0.068184809,0.042014944
1.657201548,-0.037960841,0.022648176
1.69516239,0.000801303,-0.000472812
1.694361087,0.01286297,-0.007620598
1.681498117,0.047423081,-0.028608215
1.634075036,-0.035418829,0.021443589
1.669493865,-0.003281201,0.001963458
1.672775065,0.029740181,-0.017938892
1.643034885,-0.044385192,0.02665571
1.687420077,0.027859478,-0.016647913
1.659560599,0.000903863,-0.000544788
1.658656736,-0.007405588,0.004454873
1.666062324,0.006452061,-0.003880159
1.659610262,-0.026999686,0.016137773
1.686609948,-0.017511239,0.010328979
1.704121187,0.004546674,-0.002671612
1.699574514,0.025481245,-0.015106247
1.674093269,-0.014683012,0.008732486
1.68877628,0.017096294,-0.010175071
1.671679987,0.003357718,-0.002010609
1.668322269,0.005070802,-0.003044091
1.663251467,-0.019322216,0.011550173
1.682573682,0.027878533,-0.016707783
1.65469515,-0.000498591,0.000301273
1.65519374,-0.032249887,0.019296671
1.687443627,0.000609602,-0.000361323
1.686834025,-0.025187435,0.014821399
1.71202146,-0.030747777,0.017800551
1.742769237,-0.001247607,0.00071562
1.744016844,-0.008979438,0.005135501
1.752996282,-0.020421153,0.011581954
1.773417435,0.003355656,-0.00189399
1.770061779,-0.003739074,0.002110169
1.773800853,0.008519229,-0.004814381
1.765281624,0.015701776,-0.008934566
1.749579848,-0.015322099,0.008719463
1.764901947,-0.009276833,0.005242522
1.774178781,-0.003366947,0.001895951
1.777545727,0.002808514,-0.001581245
1.774737214,0.005358724,-0.003024014
1.76937849,-0.029486569,0.016527594
1.79886506,-0.026134206,0.014423641
1.824999265,-0.003900184,0.002134808
1.828899449,0.009677483,-0.005305473
1.819221966,-0.01130225,0.006193464
1.830524216,0.011407698,-0.006251429
1.819116518,0.002373172,-0.001305425
1.816743346,-0.015374742,0.008427195
1.832118088,-0.008990303,0.004895054
1.841108391,0.004398739,-0.002392038
1.836709652,3.29331E-05,-1.79307E-05
1.836676719,-0.019477166,0.010548736
1.856153885,0.018075966,-0.009786127
1.838077918,-0.000319868,0.000174008
1.838397787,0.011535076,-0.006294294
1.82686271,0.025444539,-0.014025902
1.801418171,0.021984398,-0.012279019
1.779433773,-0.026756999,0.014924873
1.806190772,-0.009278851,0.005124098
1.815469623,-0.027708946,0.015147385
1.843178569,0.000708067,-0.000384229
1.842470501,-0.017236484,0.009311606
1.859706985,0.000390152,-0.000209814
1.859316833,-0.006162556,0.003308939
1.865479389,-0.001149204,0.000615847
1.866628592,-0.001755676,0.000940118
1.868384268,0.004355121,-0.002333677
1.864029147,-0.017822737,0.009515984
1.881851883,0.00965476,-0.005143663
1.872197124,0.020925979,-0.011240165
1.851271145,-0.039720423,0.021228822
1.890991568,0.008302518,-0.00440023
1.88268905,0.013415266,-0.007151096
1.869273784,0.017774906,-0.009554489
1.851498878,-0.008224974,0.004432495
1.859723852,0.025290801,-0.01369254
1.834433051,-0.015041402,0.008166049
1.849474452,-0.008388801,0.00452552
1.857863254,-0.029174775,0.01558138
1.887038029,0.028699287,-0.01532548
1.858338742,0.026040987,-0.014112156
1.832297755,-0.017772442,0.0096528
1.850070198,-0.023431293,0.012585552
1.873501491,-0.012988429,0.006908782
1.88648992,0.008452319,-0.004490515
1.878037602,0.002373983,-0.001264876
1.875663619,-0.017951633,0.009525307
1.893615252,0.012345188,-0.006540719
1.881270064,0.017997022,-0.009612474
1.863273042,0.020420448,-0.011019947
1.842852594,-0.008245161,0.004464151
1.851097755,0.02703716,-0.014713732
1.824060595,0.039182125,-0.021714783
1.78487847,0.024267616,-0.013689504
1.760610854,-0.00660243,0.003743065
1.767213284,-0.01077527,0.00607881
1.777988554,0.038671507,-0.021990165
1.739317048,-0.013672214,0.007829945
1.752989262,0.042370498,-0.024467325
1.710618764,-0.012187172,0.007099164
1.722805936,0.017271587,-0.010075857
1.705534349,-0.018629879,0.010863965
1.724164228,-0.034396433,0.019753241
1.758560662,0.019850929,-0.011352364
1.738709732,-0.02175168,0.012432636
1.760461412,0.015224539,-0.008685651
1.745236873,-0.020031761,0.011412589
1.765268634,-0.052787017,0.029464727
1.818055651,-0.006161865,0.00338353
1.824217516,0.03455793,-0.019125711
1.789659586,-0.001368005,0.000764102
1.79102759,0.002778962,-0.001552807
1.788248628,0.039373204,-0.022263754
1.748875424,0.028908562,-0.016667942
1.719966862,0.001658258,-0.000964587
1.718308604,0.002240201,-0.001304575
1.716068404,0.021602373,-0.012668197
1.694466031,-0.028489446,0.016673451
1.722955477,-0.034645065,0.019908434
1.757600542,-0.026452665,0.014938308
1.784053207,-0.001205652,0.000675565
1.785258859,-0.00117905,0.000660218
1.786437909,-0.029068694,0.016140907
1.815506603,0.011154764,-0.006163114
1.804351839,-0.0060527,0.003348887
1.810404538,-0.02248715,0.012344555
1.832891688,0.011591884,-0.006344453
1.821299804,0.01330627,-0.007332739
1.807993534,-0.037910741,0.020751594
1.845904275,-0.005304368,0.002869467
1.851208643,-0.006848319,0.003692552
1.858056963,-0.005375241,0.00288876
1.863432203,0.003984456,-0.002140524
1.859447748,0.011865501,-0.006401643
1.847582247,-0.00157399,0.000851556
1.849156237,0.003143921,-0.001701639
1.846012316,-0.024894048,0.013395192
1.870906364,-0.001577724,0.000842939
1.872484089,-0.00176387,0.000941551
1.874247958,-0.017472046,0.00927898
1.891720005,-0.013892121,0.007316812
1.905612126,-0.000153495,8.05457E-05
1.905765621,-0.011182754,0.005850705
1.916948375,0.000267149,-0.000139371
1.916681226,0.013069166,-0.006841997
1.903612061,-0.001604819,0.000842684
1.905216879,-0.007123614,0.003732032
1.912340494,-0.017933225,0.009333935
1.930273719,-0.009827428,0.005078293
1.940101147,0.0064829,-0.003347122
1.933618247,-0.009495354,0.004898649
1.943113601,0.015479434,-0.007998205
1.927634167,0.015387208,-0.008014462
1.912246959,-0.012896531,0.006721536
1.92514349,0.019162793,-0.010003827
1.905980697,-0.003479647,0.001823982
1.909460344,0.011489077,-0.006035098
1.897971267,-0.021562051,0.011296531
1.919533318,-0.024956712,0.012917655
1.94449003,-0.001446564,0.000743653
1.945936595,-0.002722703,0.001398195
1.948659297,-0.010465199,0.005356092
1.959124496,-0.002021407,0.001031259
1.961145903,0.008491868,-0.004339456
1.952654035,0.005956221,-0.003054982
1.946697814,0.010009123,-0.005154854
1.936688691,0.000144368,-7.45466E-05
1.936544322,0.003049076,-0.001575734
1.933495247,-0.005867026,0.00302982
1.939362273,0.029556026,-0.015357398
1.909806247,0.009887108,-0.005190469
1.899919139,-0.018841757,0.009868284
1.918760896,0.017213552,-0.009011665
1.901547344,0.010866368,-0.005730877
1.890680976,0.004786514,-0.002534845
1.885894462,-0.014305321,0.007556805
1.900199783,0.002346607,-0.00123569
1.897853176,-0.02368817,0.012404308
1.921541346,0.03172982,-0.016650546
1.889811526,-0.008066063,0.004259101
1.897877589,-0.002380796,0.001253666
1.900258385,-0.022691708,0.011870644
1.922950093,0.016839489,-0.008795681
1.906110604,0.003600677,-0.001890805
1.902509926,-0.010651192,0.005582882
1.913161119,-0.009527276,0.004967502
1.922688394,0.005407713,-0.002816542
1.917280681,-0.028191438,0.014596812
1.945472119,-0.01041781,0.005340614
1.955889929,-0.000906587,0.000463409
1.956796516,-0.002195761,0.001121491
1.958992277,-0.005821782,0.002967418
1.964814059,0.000248239,-0.00012635
1.96456582,-0.007208465,0.003662525
1.971774285,0.006131279,-0.003114369
1.965643005,-0.010068518,0.005109177
1.975711523,0.000539582,-0.000273145
1.975171941,-0.007746832,0.003914434
1.982918773,-0.001561742,0.000787288
1.984480516,0.013580044,-0.006866644
1.970900471,0.01580323,-0.008050599
1.955097241,0.006828256,-0.003498654
1.948268985,-0.005202885,0.002666957
1.95347187,-0.004098408,0.002095815
1.957570278,0.00249764,-0.001276702
1.955072638,-0.015223787,0.007756653
1.970296425,-0.009377073,0.00474793
1.979673498,0.00289899,-0.001465451
1.976774508,-0.026414401,0.013273885
2.003188909,0.07098905,-0.036081188
1.932199859,0.032944003,-0.017197022
1.899255856,-0.026708448,0.013964625
1.925964304,-0.034268428,0.017636428
1.960232733,-0.016402892,0.008333013
1.976635625,-0.00407559,0.00205976
1.980711215,0.005533371,-0.002797538
1.975177844,-0.012429918,0.006273344
1.987607763,-0.005015591,0.002520252
1.992623354,-0.036537428,0.018170261
2.029160781,-0.016978776,0.008332576
2.046139558,-0.016230893,0.00790115
2.06237045,-0.002838267,0.00137527
2.065208717,-0.010278368,0.004964571
2.075487085,0.001533145,-0.000738965
2.073953939,-0.004777806,0.002301069
2.078731745,0.000720148,-0.000346496
2.078011597,-0.016085018,0.007710777
2.094096616,0.011981364,-0.005737926
2.082115252,-0.011205274,0.005367249
2.093320526,-0.00333007,0.001589543
2.096650596,-0.01005339,0.004783517
2.106703986,0.005978486,-0.002841873
2.1007255,-9.878E-05,4.70207E-05
2.10082428,-0.008060159,0.003829324
2.108884439,0.00019546,-9.26883E-05
2.108688979,0.013539943,-0.006441728
2.095149036,-0.001588646,0.000757963
2.096737682,-0.008724966,0.004152576
2.105462649,-0.023450377,0.011076304
2.128913026,-0.004710513,0.002210193
2.133623539,-4.57909E-05,2.14613E-05
2.13366933,0.003520643,-0.001651404
2.130148687,-0.018790417,0.008782497
2.148939104,-0.008157033,0.003788656
2.157096137,-0.004461662,0.002066229
2.161557799,0.008615533,-0.003993762
2.152942267,-0.000542248,0.000251832
2.153484514,-0.00564612,0.002618422
2.159130634,-0.004912553,0.002272661
2.164043188,0.000454486,-0.000210039
2.163588701,-0.006687195,0.003086022
2.170275896,0.004465933,-0.002059892
2.165809963,0.007481053,-0.003460139
2.158328911,0.006824999,-0.003167179
2.151503912,-0.009338364,0.004330996
2.160842275,0.007890177,-0.003658118
2.152952098,0.007483872,-0.003482153
2.145468227,-0.015672032,0.007278164
2.161140258,-0.00223099,0.001031788
2.163371248,-0.000238603,0.000110286
2.163609851,0.004380196,-0.002026537
2.159229655,0.009754042,-0.004527605
2.149475613,0.053733727,-0.025316298
2.095741887,-0.032538308,0.01540662
2.128280194,0.029359173,-0.01389082
2.098921022,0.000431259,-0.000205488
2.098489762,-0.026421303,0.012512025
2.124911065,0.008375278,-0.00394926
2.116535787,-0.000385044,0.000181905
2.116920831,-0.000523082,0.000247065
2.117443913,-0.026344391,0.012364839
2.143788304,-0.010416883,0.004847333
2.154205187,0.017498083,-0.008155925
2.136707105,0.017378688,-0.008166654
2.119328417,-0.025832124,0.01211514
2.145160541,-0.010092731,0.004693851
2.155253273,0.016030622,-0.007465729
2.13922265,-0.022032635,0.010246688
2.161255286,0.007935932,-0.003678667
2.153319354,0.009623146,-0.004478998
2.143696208,-0.010575771,0.004921298
2.154271979,0.005017827,-0.002331962
2.149254152,0.009690183,-0.00451882
2.139563969,0.001469624,-0.000687116
2.138094345,0.020832717,-0.00979137
2.117261629,-0.005621486,0.002651556
2.122883115,0.008089349,-0.003817827
2.114793766,-0.005937228,0.00280354
2.120730994,0.009905008,-0.004681504
2.110825986,-0.008274336,0.003912289
2.119100322,-0.001345903,0.000634928
2.120446226,-0.001493115,0.000703903
2.12193934,-0.003788074,0.001783603
2.125727415,-0.01978327,0.009263549
2.145510684,0.004954398,-0.002311863
2.140556286,-0.003028107,0.001413636
2.143584394,0.013408835,-0.00627498
2.130175559,-0.003460296,0.0016231
2.133635855,0.006661014,-0.003126791
2.126974841,0.021727415,-0.010267705
2.105247426,0.007852662,-0.003737016
2.097394764,0.004471906,-0.0021344
2.092922858,0.008257849,-0.003953411
2.084665008,-0.046870105,0.022234256
2.131535113,-0.010147304,0.004749266
2.141682416,-0.01706331,0.007935675
2.158745726,0.00806205,-0.00374159
2.150683677,-0.060329824,0.027665227
2.211013501,0.020630494,-0.00937459
2.190383007,-0.013812589,0.006286216
2.204195596,-0.016849854,0.007615375
2.22104545,-0.009937768,0.004464385
2.230983218,0.005902721,-0.0026493
2.225080497,-0.010386607,0.004657108
2.235467104,-0.012741307,0.005683436
2.248208411,-0.007714781,0.00342565
2.255923192,-0.012308538,0.005441267
2.26823173,0.008725338,-0.003854176
2.259506392,0.002237268,-0.000990649
2.257269123,0.009209846,-0.00408843
2.248059277,0.011967734,-0.005337805
2.236091543,-0.000197304,8.82323E-05
2.236288848,-0.0173319,0.007720417
2.253620748,-0.000241042,0.000106952
2.25386179,-0.045031284,0.019782639
2.298893074,0.008041701,-0.003504208
2.290851374,-0.005986573,0.002609844
2.296837946,-0.000794831,0.000345995
2.297632778,-0.020588175,0.008920695
2.318220953,0.009061726,-0.003916574
2.309159227,-0.007548467,0.003263593
2.316707694,0.006575204,-0.002842202
2.31013249,-0.012702561,0.005483567
2.322835051,-0.019657769,0.008427226
2.34249282,0.002982807,-0.001274159
2.339510014,0.00537235,-0.002298998
2.334137664,-0.005454456,0.002334092
2.33959212,-0.013109302,0.005587603
2.352701421,0.031777871,-0.01359902
2.320923551,-0.003481787,0.001499049
2.324405338,0.019565516,-0.008453055
2.304839822,-0.004578985,0.001984712
2.309418807,-0.018765925,0.008092985
2.328184732,0.00942932,-0.004058297
2.318755413,-0.006688436,0.002880342
2.325443849,-0.001645838,0.000707502
2.327089687,0.000700338,-0.000300996
2.326389349,-0.002752835,0.001182608
2.329142183,0.012363509,-0.00532232
2.316778674,-0.00235385,0.001015485
2.319132524,-0.00060588,0.000261219
2.319738404,-0.004775646,0.002056584
2.324514051,0.001705493,-0.000733968
2.322808557,-0.010281744,0.00441666
2.333090301,-0.001845746,0.000790804
2.334936047,-0.018314353,0.00781302
2.3532504,-0.010372109,0.004397882
2.363622509,-0.001841339,0.000778729
2.365463848,-0.003870905,0.001635088
2.369334754,0.01296427,-0.005486717
2.356370483,0.006657876,-0.002829478
2.349712608,-0.000853775,0.000363287
2.350566382,0.001631701,-0.000694414
2.348934682,-0.003026406,0.001287587
2.351961088,0.000463631,-0.000197145
2.351497457,-0.007612125,0.003231911
2.359109582,-0.008692661,0.003677949
2.367802243,-0.013489522,0.005680898
2.381291765,-0.004860776,0.002039155
2.386152541,-0.002553566,0.001069588
2.388706108,-0.009381174,0.003919612
2.398087282,-0.014513173,0.006033739
2.412600455,0.007784569,-0.003231847
2.404815886,-0.009846212,0.004086013
2.414662098,-0.023975029,0.009879969
2.438637127,-0.004255917,0.001743682
2.442893044,0.030310167,-0.012485104
2.412582878,-0.00856252,0.003542826
2.421145398,-0.006251475,0.002578704
2.427396873,0.017050071,-0.007048799
2.410346802,-0.028070305,0.011578464
2.438417106,0.025653162,-0.010576147
2.412763944,0.006784378,-0.00281583
2.405979566,0.004437409,-0.001846028
2.401542157,-0.000103973,4.32933E-05
2.40164613,0.005159269,-0.002150533
2.396486861,0.004492211,-0.001876258
2.391994649,-0.010297619,0.004295794
2.402292269,-0.00939078,0.003901471
2.411683049,0.003721185,-0.001544174
2.407961864,-0.016481704,0.006821351
2.424443567,-0.000483557,0.000199431
2.424927124,-0.003184048,0.001312187
2.428111172,-0.01315272,0.005402234
2.441263892,0.030350118,-0.012510059
2.410913774,0.006622925,-0.00275084
2.404290849,-0.000265107,0.000110258
2.404555956,-0.003685395,0.001531498
2.408241351,0.002753587,-0.001144056
2.405487764,-0.014286052,0.005921376
2.419773816,4.03923E-05,-1.66927E-05
2.419733424,-0.006460249,0.002666261
2.426193672,0.006669746,-0.002752843
2.419523927,0.006754705,-0.002795654
2.412769222,0.012178451,-0.005060281
2.40059077,0.008289923,-0.003459261
2.392300847,-0.005143802,0.00214784
2.397444649,-0.002797776,0.001166302
2.400242425,-0.000658913,0.000274482
2.400901338,-0.002908667,0.001210756
2.403810005,0.011003814,-0.004588165
2.39280619,0.01884383,-0.007906374
2.373962361,-0.029012491,0.01214705
2.402974852,0.001121141,-0.000466673
2.401853711,0.008299366,-0.003461384
2.393554345,-0.023879748,0.009927251
2.417434093,-0.001735741,0.000717752
2.419169834,-0.023291622,0.009581887
2.442461456,-0.034942087,0.014204729
2.477403543,0.00281246,-0.00113589
2.474591083,-0.004046964,0.001634072
2.478638047,0.00946392,-0.003825502
2.469174127,-0.003103604,0.001256151
2.472277731,0.006265232,-0.002537411
